AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
3.718750000000001221e-02,2.437500000000000083e-02,1.060937500000000089e+00,1.781250000000000194e-02,2.812499999999999896e-03,0.000000000000000000e+00,1.468749999999999917e-02,9.906249999999998390e-02,1.512499999999999956e-01,1.028125000000000011e-01,5.343749999999999889e-02,1.453125000000000111e-01,2.500000000000000139e-02,1.593750000000000028e-02,1.246874999999999928e-01,1.612500000000000044e-01,5.093750000000001055e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.187500000000000000e-01,7.187500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.187500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
2.010752688172043334e-01,2.637634408602150815e-01,7.434408602150536227e-01,1.512903225806451202e-01,4.458064516129033317e-01,1.056774193548386975e+00,6.666666666666667962e-02,8.205376344086022788e-01,3.709677419354838745e-01,2.043010752688172171e-01,2.750537634408601884e-01,6.783870967741936209e-01,2.322580645161290147e-01,1.244086021505376588e-01,6.762365591397849762e-01,5.670967741935486472e-01,2.456989247311828217e-01,4.408602150537634379e-01,4.623655913978494403e-01,7.956989247311827551e-01,7.526881720430107781e-02,2.795698924731182533e-01,2.473118279569892497e-01,2.365591397849462485e-01,3.225806451612903136e-01,0.000000000000000000e+00,1.720430107526881858e-01,5.483870967741935054e-01,3.763440860215053752e-01,0.000000000000000000e+00,6.236559139784946248e-01,2.795698924731182533e-01,6.451612903225806273e-02,8.602150537634409289e-02,2.258064516129032195e-01,4.000000000000000000e+00
1.123214285714285443e-01,5.285714285714285948e-02,1.376785714285714946e+00,1.892857142857143696e-02,0.000000000000000000e+00,7.228571428571429758e-01,5.303571428571428326e-02,3.680357142857144104e-01,3.274999999999999578e-01,8.114285714285714990e-01,1.957142857142857295e-01,2.421428571428571319e-01,1.262500000000000011e-01,7.839285714285706974e-02,1.908928571428571697e-01,2.621428571428572885e-01,6.482142857142855763e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.321428571428571508e-01,2.857142857142856984e-01,0.000000000000000000e+00,7.142857142857143016e-01,0.000000000000000000e+00,1.071428571428571369e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.928571428571428770e-02,1.785714285714285754e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857142461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.031129032258063932e-01,7.345161290322588243e-02,7.475645161290324081e-01,5.850000000000000339e-02,1.670967741935483822e-02,4.903225806451612726e-03,3.695161290322578063e-02,4.359838709677418267e-01,1.683064516129031962e-01,2.269838709677418354e-01,1.891451612903226887e-01,4.110000000000002540e-01,1.188870967741936097e-01,1.331612903225806999e-01,3.714354838709680307e-01,4.144838709677419741e-01,1.019032258064516555e-01,9.354838709677419650e-02,1.112903225806451679e-01,8.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.677419354838709825e-02,1.016129032258064474e-01,1.435483870967741993e-01,1.435483870967741993e-01,8.064516129032257841e-03,7.580645161290322509e-02,1.612903225806451568e-01,3.870967741935484041e-02,4.838709677419355051e-03,1.612903225806451568e-02,4.000000000000000000e+00
1.200564334085778978e-01,1.039729119638826554e-01,3.538939051918734147e-01,9.494356659142219601e-02,1.155530474040631639e-01,7.178329571106094320e-02,4.444695259593680475e-02,2.201805869074491828e-01,1.809819413092549900e-01,4.006772009029351267e-01,2.113995485327314350e-01,5.343792325056427872e-01,1.364446952595937401e-01,1.412641083521444518e-01,3.320993227990970964e-01,6.105643340857790369e-01,1.637810383747179965e-01,6.884875846501128938e-02,2.753950338600451575e-01,7.934537246049661041e-01,1.591422121896162445e-01,1.580135440180586992e-02,1.580135440180586992e-02,3.386004514672686164e-03,2.031602708803611698e-02,1.805869074492099172e-02,8.036117381489842337e-01,2.686230248306997748e-01,2.088036117381489865e-01,8.690744920993227762e-02,8.239277652370202709e-02,2.494356659142212274e-01,1.230248306997742680e-01,0.000000000000000000e+00,1.997742663656884854e-01,4.000000000000000000e+00
2.445454545454545381e-01,1.597860962566845511e-01,7.795187165775393501e-01,7.676470588235297099e-02,1.564171122994652274e-02,5.679144385026740210e-02,7.245989304812833209e-02,2.231550802139037615e-01,1.917914438502675012e-01,9.390374331550802034e-02,3.541443850267382287e-01,9.904545454545451433e-01,1.298128342245989386e-01,9.631016042780747577e-02,6.708556149732615159e-01,9.712834224598931865e-01,1.822459893048128665e-01,4.251336898395721708e-01,5.561497326203208580e-01,7.272727272727272929e-01,4.946524064171122781e-01,0.000000000000000000e+00,2.860962566844919563e-01,7.754010695187166236e-02,1.229946524064171182e-01,1.069518716577540045e-02,8.021390374331550943e-02,5.695187165775400517e-01,4.491978609625668639e-01,1.149732620320855631e-01,1.550802139037433247e-01,1.577540106951871579e-01,8.021390374331550943e-02,0.000000000000000000e+00,1.417112299465240755e-01,4.000000000000000000e+00
2.659624413145538768e-01,1.443661971830985657e-01,6.053521126760561533e-01,5.760563380281685797e-02,7.276995305164320541e-03,2.955868544600939174e-01,6.507042253521126696e-02,2.899061032863849974e-01,2.091549295774648709e-01,4.920187793427230338e-01,6.676056338028172332e-01,6.968075117370891025e-01,1.552582159624413261e-01,1.163380281690140350e-01,8.879812206572769151e-01,7.106572769953048985e-01,2.494366197183098266e-01,1.971830985915492829e-01,5.446009389671361278e-01,6.713615023474178711e-01,4.178403755868544400e-01,0.000000000000000000e+00,7.511737089201878104e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.877934272300469526e-02,4.131455399061033096e-01,4.507042253521126862e-01,1.877934272300469387e-01,3.192488262910798125e-01,2.957746478873239382e-01,3.943661971830985657e-01,2.065727699530516548e-01,0.000000000000000000e+00,2.488262910798122174e-01,4.000000000000000000e+00
2.041326530612244672e-01,2.196938775510204334e-01,2.833163265306122280e-01,8.163265306122448328e-02,2.201530612244897989e-01,1.520408163265305965e-02,7.637755102040819088e-02,6.381632653061227733e-01,6.520408163265303814e-02,2.290816326530612512e-01,2.754591836734693877e-01,7.169387755102041293e-01,2.732142857142857983e-01,1.113775510204081942e-01,4.163775510204082986e-01,6.079081632653060563e-01,1.461224489795918680e-01,9.693877551020407823e-02,4.030612244897959218e-01,7.346938775510204467e-01,0.000000000000000000e+00,2.857142857142856984e-01,0.000000000000000000e+00,1.020408163265306145e-01,5.612244897959183659e-02,0.000000000000000000e+00,2.244897959183673464e-01,5.408163265306122902e-01,2.857142857142856984e-01,1.071428571428571369e-01,0.000000000000000000e+00,2.806122448979591621e-01,1.683673469387755028e-01,0.000000000000000000e+00,3.979591836734693855e-01,4.000000000000000000e+00
1.801357466063348567e-01,6.384615384615384415e-02,4.295927601809953478e-01,3.904977375565609615e-02,3.610859728506787825e-02,3.380090497737556904e-02,7.348416289592756001e-02,1.079185520361990308e-01,1.549321266968326505e-01,1.082805429864253516e-01,1.667420814479638469e-01,2.987782805429861632e-01,8.266968325791855532e-02,1.340723981900453221e-01,3.509502262443436327e-01,5.196832579185522993e-01,1.503167420814479627e-01,2.760180995475113308e-01,3.755656108597285048e-01,9.502262443438913575e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.262443438914027091e-02,2.714932126696832371e-01,4.072398190045248972e-02,5.429864253393665297e-02,2.398190045248868862e-01,1.628959276018099589e-01,4.977375565610859393e-02,1.493212669683257887e-01,5.882352941176470507e-02,4.977375565610859393e-02,6.787330316742080927e-02,0.000000000000000000e+00,8.597285067873303155e-02,4.000000000000000000e+00
1.011764705882353121e+00,1.152647058823529358e+00,2.752941176470588558e-01,4.723529411764705310e-01,2.479411764705882204e-01,4.500000000000000111e-01,6.917647058823529482e-01,1.564705882352941391e-01,9.044117647058823595e-01,3.161764705882352255e-01,4.349999999999999978e-01,2.012647058823529456e+00,1.240882352941176325e+00,7.529411764705882248e-01,1.697647058823529287e+00,2.735000000000000320e+00,3.805882352941176716e-01,5.588235294117647189e-01,6.764705882352941568e-01,3.529411764705882582e-01,3.529411764705882582e-01,3.235294117647058987e-01,0.000000000000000000e+00,3.529411764705882582e-01,4.411764705882352811e-01,4.411764705882352811e-01,2.941176470588235392e-01,3.235294117647058987e-01,0.000000000000000000e+00,5.294117647058823595e-01,2.941176470588235392e-01,2.647058823529411797e-01,5.294117647058823595e-01,4.705882352941176405e-01,3.235294117647058987e-01,4.000000000000000000e+00
3.073809523809524213e-01,2.788492063492064021e-01,5.679761904761908564e-01,1.122619047619047850e-01,2.011904761904761696e-01,6.567063492063494046e-01,3.612301587301587347e-01,2.696031746031747889e-01,2.654761904761903518e-02,7.726190476190478718e-01,5.894841269841266662e-01,9.475396825396830147e-01,2.697222222222223631e-01,1.272619047619047150e-01,4.763492063492064665e-01,5.605555555555552516e-01,1.774206349206349786e-01,4.166666666666666852e-01,4.484126984126984294e-01,8.531746031746031411e-01,2.698412698412698263e-01,1.190476190476190410e-01,2.857142857142856984e-01,2.023809523809523836e-01,1.666666666666666574e-01,1.984126984126984017e-02,4.007936507936508130e-01,4.682539682539682557e-01,1.626984126984127033e-01,2.579365079365079638e-01,9.920634920634920084e-02,3.571428571428571508e-01,3.253968253968254065e-01,1.111111111111111049e-01,2.579365079365079638e-01,4.000000000000000000e+00
2.234334763948497837e-01,1.791845493562231884e-01,8.046351931330468776e-01,9.351931330472099124e-02,5.261802575107294572e-02,2.371244635193131833e-01,1.222746781115879727e-01,4.562660944206007319e-01,2.084978540772531863e-01,6.822317596566525033e-01,3.014592274678111750e-01,1.398454935622317707e+00,1.482832618025752003e-01,1.010729613733905852e-01,5.387982832618024576e-01,6.173390557939913981e-01,1.890128755364807456e-01,1.416309012875536510e-01,4.334763948497853958e-01,9.227467811158798217e-01,9.442060085836910532e-02,1.115879828326180323e-01,1.373390557939914158e-01,1.201716738197424889e-01,1.716738197424892698e-02,6.866952789699570792e-02,3.347639484978540692e-01,2.832618025751073021e-01,4.678111587982832775e-01,2.145922746781115942e-01,1.888412017167382106e-01,2.703862660944206242e-01,1.802575107296137402e-01,3.433476394849785396e-02,1.845493562231759754e-01,4.000000000000000000e+00
2.151151151151152463e-01,2.910210210210210091e-01,2.621321321321322673e-01,9.605605605605604946e-02,3.213213213213211329e-03,2.723723723723723775e-02,7.583583583583577981e-02,7.974974974974982644e-02,1.441941941941941863e-01,1.374474474474474128e-01,3.017017017017015745e-01,6.451651651651646446e-01,1.939039039039036627e-01,1.479279279279280268e-01,5.534034034034034377e-01,6.989189189189189966e-01,2.002202202202202352e-01,3.293293293293293456e-01,3.593593593593593649e-01,6.856856856856856641e-01,1.291291291291291332e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.704704704704704837e-02,0.000000000000000000e+00,2.402402402402402382e-02,1.731731731731731838e-01,3.853853853853853595e-01,1.721721721721721776e-01,1.661661661661661682e-01,9.309309309309309055e-02,3.023023023023023170e-01,5.505505505505505631e-02,4.604604604604604912e-02,4.124124124124123880e-01,4.000000000000000000e+00
1.363917525773195583e-01,1.495876288659793718e-01,1.228865979381442985e-01,4.072164948453607658e-02,2.123711340206184753e-02,1.762886597938144173e-01,1.122680412371133835e-01,5.608247422680412431e-02,2.134020618556701013e-02,3.614432989690721798e-01,1.195876288659793563e+00,2.164536082474226575e+00,1.195979381443298850e+00,1.304123711340205993e-01,8.806185567010309523e-01,9.372164948453607369e-01,8.907216494845361654e-02,3.505154639175257492e-01,3.917525773195876249e-01,6.494845360824742508e-01,3.505154639175257492e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.329896907216495006e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.092783505154639290e-02,5.773195876288659267e-01,3.608247422680412320e-01,5.051546391752577136e-01,1.752577319587628746e-01,1.546391752577319645e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.123711340206185488e-02,4.000000000000000000e+00
4.552760736196316826e-01,4.224233128834357087e-01,-6.901840490797469738e-03,7.651226993865027914e-01,-1.338650306748468133e-01,-7.002760736196318447e-01,2.643865030674847350e-01,-2.441717791411058061e-02,-4.478527607361960233e-02,-4.427607361963192822e-01,1.314018404907974391e+00,1.758895705521472674e+00,6.527300613496929138e-01,1.195337423312883507e+00,6.809509202453984944e-01,1.643282208588957571e+00,1.885582822085889732e-01,1.012269938650306733e-01,3.435582822085889720e-01,1.748466257668711554e-01,4.355828220858895539e-01,4.601226993865030479e-02,3.067484662576687188e-03,6.748466257668711554e-02,9.202453987730060958e-02,1.533742331288343551e-02,9.815950920245399003e-02,6.625766871165643668e-01,3.803680981595092270e-01,1.564417177914110557e-01,9.815950920245399003e-02,9.202453987730060958e-02,5.092024539877300082e-01,2.177914110429447769e-01,9.202453987730060958e-02,4.000000000000000000e+00
1.899827882960412884e-01,7.490533562822718205e-02,3.490189328743547037e-01,8.879518072289156738e-02,1.222719449225472960e-01,1.992598967297762036e-01,8.027538726333903474e-02,3.286058519793460531e-01,3.416006884681582756e-01,1.386402753872632010e-01,2.252323580034421568e-01,1.114853700516351021e+00,2.970740103270222421e-01,3.339759036144580029e-01,4.907573149741824570e-01,6.394320137693633166e-01,1.602065404475043753e-01,1.583476764199655829e-01,1.187607573149741802e-01,1.067125645438898457e-01,5.180722891566265087e-01,6.884681583476763567e-02,2.753872633390705774e-02,1.239242685025817581e-01,1.325301204819277212e-01,1.049913941480206531e-01,4.475043029259896665e-02,1.738382099827882887e-01,2.771084337349397630e-01,4.578313253012047945e-01,4.302925989672977403e-02,1.944922547332186002e-01,3.270223752151463215e-02,0.000000000000000000e+00,2.099827882960413061e-01,5.000000000000000000e+00
4.759259259259258634e-01,1.114814814814815286e-01,1.271481481481481213e+00,1.566666666666666485e-01,5.777777777777778206e-02,7.407407407407406996e-02,5.444444444444445502e-02,2.955555555555555158e-01,1.555555555555555684e-02,2.237037037037037102e-01,2.781481481481481999e-01,6.514814814814814392e-01,5.925925925925926152e-02,3.096296296296296990e-01,4.085185185185185586e-01,9.103703703703702743e-01,1.555555555555555580e-01,2.592592592592592449e-01,3.703703703703703498e-02,9.259259259259259300e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.074074074074073848e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.074074074074073848e-01,8.518518518518518601e-01,2.592592592592592449e-01,3.703703703703703498e-02,6.296296296296296502e-01,5.185185185185184897e-01,3.703703703703703498e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
2.206172839506172489e-01,9.728395061728395410e-02,2.997530864197529565e-01,6.814814814814813826e-02,7.209876543209876865e-02,2.332098765432098764e-01,1.070370370370370139e-01,1.311111111111111227e-01,1.113580246913580263e-01,3.191358024691358652e-01,8.145679012345679038e-01,8.611111111111112715e-01,2.954320987654320829e-01,4.640740740740741388e-01,4.879012345679011875e-01,5.679012345679012030e-01,2.865432098765433033e-01,9.876543209876542662e-02,4.074074074074073848e-01,3.209876543209876365e-01,5.061728395061728669e-01,0.000000000000000000e+00,1.234567901234567833e-02,1.728395061728394966e-01,0.000000000000000000e+00,6.172839506172839164e-02,8.641975308641974829e-02,1.481481481481481399e-01,2.222222222222222099e-01,6.172839506172839164e-02,2.098765432098765316e-01,9.876543209876542662e-02,9.876543209876542662e-02,0.000000000000000000e+00,2.839506172839506015e-01,5.000000000000000000e+00
2.391666666666666663e-01,5.083333333333334147e-02,5.895833333333333481e-01,1.141666666666666802e-01,7.083333333333333842e-03,1.970833333333333603e-01,4.333333333333333481e-02,1.670833333333333337e-01,6.750000000000001832e-02,3.841666666666664898e-01,1.658333333333333603e-01,4.787500000000000089e-01,1.716666666666666341e-01,1.208333333333333481e-01,2.462499999999999689e-01,4.495833333333332793e-01,8.125000000000000278e-02,2.500000000000000000e-01,2.083333333333333426e-01,6.250000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,8.333333333333333703e-01,2.916666666666666852e-01,2.916666666666666852e-01,0.000000000000000000e+00,3.750000000000000000e-01,2.916666666666666852e-01,2.083333333333333426e-01,0.000000000000000000e+00,2.083333333333333426e-01,5.000000000000000000e+00
7.666666666666667462e-02,4.933333333333333320e-02,2.980000000000000426e-01,1.600000000000000033e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333287e-02,7.333333333333333370e-02,3.933333333333333820e-02,8.860000000000000098e-01,1.960000000000000075e-01,2.473333333333333217e-01,8.400000000000000522e-02,2.400000000000000050e-02,4.480000000000000648e-01,3.280000000000000693e-01,3.266666666666667024e-02,2.666666666666666630e-01,5.999999999999999778e-01,5.333333333333333259e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.333333333333333259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,5.333333333333333259e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
2.160515603799184614e-01,1.036092265943012042e-01,7.697557666214385197e-01,7.529172320217099312e-02,2.122116689280867038e-02,1.419674355495252061e-01,9.875169606512890219e-02,1.568113975576662378e-01,2.810040705563095209e-02,1.831478968792401851e-01,3.336635006784259838e-01,6.665535956580727062e-01,1.836906377204884089e-01,1.873812754409769354e-01,4.918588873812751450e-01,6.540162822252377772e-01,2.306241519674355755e-01,3.934871099050203658e-02,7.191316146540027709e-02,5.902306648575305070e-01,3.202170963364993073e-01,1.085481682496607786e-02,2.713704206241519812e-02,4.748982360922659324e-02,2.713704206241519812e-02,0.000000000000000000e+00,3.080054274084124688e-01,1.994572591587517041e-01,2.496607869742198116e-01,5.427408412483039624e-02,8.819538670284939041e-02,4.070556309362279718e-02,1.085481682496607786e-02,6.512890094979646716e-02,4.124830393487110003e-01,5.000000000000000000e+00
1.192567567567567460e-01,6.364864864864865079e-02,5.733783783783782395e-01,4.290540540540537656e-02,5.405405405405405705e-03,4.141891891891893301e-02,7.304054054054050227e-02,2.427027027027027217e-01,1.298648648648648984e-01,4.222297297297298302e-01,2.274324324324323021e-01,6.489189189189193963e-01,1.691891891891891819e-01,1.454729729729729581e-01,5.258783783783782528e-01,5.809459459459458408e-01,1.406081081081080875e-01,5.405405405405405705e-02,3.243243243243243423e-01,5.135135135135134865e-01,3.378378378378378566e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.432432432432432845e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.689189189189189144e-01,3.513513513513513709e-01,2.972972972972973138e-01,1.959459459459459429e-01,4.054054054054054279e-02,5.405405405405405705e-02,7.432432432432432845e-02,0.000000000000000000e+00,1.216216216216216284e-01,5.000000000000000000e+00
2.710804321728693678e-01,1.003361344537815614e-01,2.738535414165664816e-01,1.005162064825930734e-01,4.499399759903961737e-02,1.783793517406961071e-01,1.335894357743097893e-01,5.774309723889551327e-01,1.231572629051620738e-01,3.813085234093631093e-01,6.510324129651858804e-01,1.498055222088834348e+00,1.835174069627848459e-01,1.938775510204081842e-01,6.211644657863133467e-01,1.108343337334933176e+00,2.311884753901561063e-01,2.328931572629051594e-01,5.498199279711885046e-01,7.226890756302520868e-01,1.488595438175270014e-01,1.200480192076830710e-01,2.521008403361344602e-02,2.256902761104441768e-01,1.200480192076830649e-03,0.000000000000000000e+00,4.993997599039615709e-01,4.993997599039615709e-01,3.385354141656662930e-01,3.253301320528211305e-01,8.163265306122448328e-02,3.481392557022808948e-02,6.362545018007202680e-02,4.201680672268907901e-02,3.097238895558223071e-01,5.000000000000000000e+00
2.821421421421423936e-01,1.215215215215216665e-01,9.871871871871878978e-02,4.609609609609611330e-02,6.006006006006006550e-05,1.720720720720720492e-02,3.615615615615618006e-02,1.947047047047045232e-01,5.215215215215207242e-03,1.431431431431431749e-02,2.692692692692692513e-01,3.037037037037038645e-01,1.022322322322322535e-01,2.196596596596595286e-01,3.447147147147143209e-01,4.974674674674675057e-01,2.192792792792793433e-01,7.807807807807808087e-02,4.194194194194194036e-01,2.902902902902902982e-01,4.874874874874874919e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006006006006005954e-03,9.009009009009008931e-03,1.691691691691691590e-01,6.006006006006005954e-02,1.021021021021021047e-01,2.792792792792792578e-01,3.303303303303303101e-02,1.901901901901902059e-02,3.493493493493493585e-01,5.000000000000000000e+00
1.485990338164251134e-01,1.000483091787439660e-01,4.589371980676328414e-03,5.589371980676327567e-02,1.319806763285024387e-01,8.091787439613526423e-02,6.700483091787438894e-02,0.000000000000000000e+00,5.212560386473428370e-02,2.259420289855072206e-01,2.777294685990339129e-01,3.268115942028987364e-01,7.777777777777775126e-02,7.618357487922702842e-02,4.507246376811593902e-01,3.488405797101448713e-01,1.453623188405797628e-01,1.594202898550724501e-01,2.995169082125603843e-01,0.000000000000000000e+00,9.903381642512076866e-01,4.251207729468599039e-01,2.173913043478260809e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.304347826086956486e-01,6.521739130434782705e-01,2.270531400966183666e-01,2.028985507246376940e-01,2.898550724637681195e-02,3.913043478260869734e-01,7.729468599033816056e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.980676328502415373e-01,5.000000000000000000e+00
3.171818181818181759e-01,7.086363636363633700e-02,6.944090909090904207e-01,3.959090909090908633e-02,7.099999999999999367e-02,1.079545454545454419e-01,5.659090909090905286e-02,5.823181818181818459e-01,3.579545454545455252e-01,8.753636363636364548e-01,5.342727272727276766e-01,1.487681818181819215e+00,1.110454545454545167e-01,1.472727272727273051e-01,6.043181818181818654e-01,5.856363636363639547e-01,3.214999999999998970e-01,1.727272727272727293e-01,4.272727272727272485e-01,8.681818181818181657e-01,2.272727272727272790e-02,5.000000000000000278e-02,1.818181818181818094e-02,0.000000000000000000e+00,2.045454545454545581e-01,2.227272727272727182e-01,3.590909090909090717e-01,4.681818181818181990e-01,2.500000000000000000e-01,8.636363636363636465e-02,1.681818181818181823e-01,3.181818181818181768e-01,1.090909090909090856e-01,6.363636363636362980e-02,3.227272727272727515e-01,5.000000000000000000e+00
2.464150943396225812e-01,1.150943396226415394e-01,6.011320754716982240e-01,1.166037735849056595e-01,4.301886792452829650e-02,1.584905660377358694e-02,6.320754716981129284e-02,4.405660377358491253e-01,1.039622641509433953e-01,4.728301886792453668e-01,1.328301886792452591e-01,6.618867924528303304e-01,1.416981132075471883e-01,3.766037735849056545e-01,4.720754716981132026e-01,7.337735849056603588e-01,2.043396226415094274e-01,2.641509433962264120e-01,3.396226415094339424e-01,1.000000000000000000e+00,1.886792452830188607e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.320754716981132060e-01,0.000000000000000000e+00,3.773584905660377214e-02,2.641509433962264120e-01,7.547169811320754429e-02,3.396226415094339424e-01,9.433962264150944077e-02,0.000000000000000000e+00,2.264150943396226467e-01,1.698113207547169712e-01,5.660377358490566169e-02,2.264150943396226467e-01,5.000000000000000000e+00
9.724369747899161975e-01,8.227731092436973981e-01,4.951260504201681067e-01,2.505882352941176117e-01,1.680672268907562605e-01,1.532352941176470473e+00,8.075630252100837736e-02,9.412605042016807255e-01,5.257142857142858006e-01,1.434201680672268830e+00,4.005042016806722449e-01,1.035882352941176476e+00,4.163865546218487035e-01,1.455126050420167960e+00,2.492521008403361549e+00,1.865126050420167880e+00,5.957983193277309741e-01,4.033613445378151363e-01,6.050420168067226490e-01,3.193277310924369505e-01,3.025210084033613245e-01,0.000000000000000000e+00,2.184873949579831942e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.260504201680672232e-01,1.260504201680672232e-01,6.890756302521008347e-01,6.806722689075630495e-01,1.596638655462184753e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.025210084033613245e-01,1.008403361344537841e-01,4.201680672268907901e-02,5.000000000000000000e+00
1.088394276629570390e-01,8.464228934817176475e-02,2.215103338632752328e-01,6.383147853736095834e-02,1.081081081081080794e-02,7.472178060413356415e-02,1.251828298887122382e-01,1.765182829888712612e-01,3.341971383147850916e-01,8.590461049284570105e-01,2.296820349761523883e-01,7.897456279809225155e-01,1.560413354531001440e-01,1.290937996820348821e-01,7.997297297297294438e-01,4.859141494435613717e-01,1.824960254372018087e-01,7.313195548489666298e-02,4.228934817170111327e-01,4.912559618441971199e-01,1.319554848966613680e-01,6.359300476947536175e-03,1.112877583465818679e-02,1.081081081081081141e-01,2.543720190779014470e-02,2.034976152623211576e-01,3.354531001589824979e-01,6.200317965023847133e-01,2.734499205087440599e-01,5.357710651828299087e-01,5.071542130365659373e-01,1.335453100158982553e-01,1.573926868044515093e-01,2.066772655007948975e-02,4.610492845786963167e-01,5.000000000000000000e+00
9.127044025157242391e-02,6.469182389937104538e-02,4.888805031446541438e-01,5.601257861635222657e-02,3.438993710691823358e-02,1.043773584905660218e-01,3.787421383647796708e-02,1.348050314465408517e-01,2.227924528301888363e-01,2.018993710691825150e-01,2.753710691823901269e-01,6.416855345911949282e-01,2.260503144654087415e-01,7.657861635220132579e-02,3.711823899371063384e-01,5.395849056603768679e-01,3.068679245283021939e-01,6.289308176100628922e-02,1.421383647798742100e-01,7.698113207547170322e-01,1.056603773584905703e-01,7.044025157232704226e-02,5.534591194968553618e-02,5.031446540880502895e-03,1.069182389937106958e-01,8.679245283018867385e-02,2.327044025157232743e-01,3.433962264150943189e-01,1.723270440251572222e-01,2.113207547169811407e-01,8.553459119496854834e-02,3.345911949685534403e-01,1.962264150943396346e-01,2.264150943396226259e-02,1.987421383647798856e-01,5.000000000000000000e+00
1.778900000000000481e-01,5.278000000000003522e-02,2.209700000000002496e-01,3.457000000000000350e-02,3.474999999999998923e-02,2.959999999999999958e-03,4.764999999999998403e-02,4.825200000000000045e-01,7.191700000000006421e-01,4.728899999999999770e-01,1.910600000000000631e-01,5.447300000000002695e-01,1.192899999999999933e-01,1.236600000000000060e-01,5.936499999999996779e-01,4.975300000000002498e-01,1.564699999999999702e-01,1.670000000000000095e-01,2.109999999999999931e-01,9.919999999999999929e-01,0.000000000000000000e+00,5.099999999999999672e-02,0.000000000000000000e+00,4.000000000000000083e-03,3.320000000000000173e-01,4.530000000000000138e-01,4.809999999999999831e-01,1.370000000000000107e-01,3.519999999999999796e-01,1.110000000000000014e-01,6.430000000000000160e-01,2.079999999999999905e-01,3.099999999999999978e-02,0.000000000000000000e+00,3.069999999999999951e-01,5.000000000000000000e+00
