AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
2.313432835820895539e-01,2.611940298507462455e-01,1.940298507462686617e-01,6.268656716417910779e-01,0.000000000000000000e+00,1.268656716417910502e-01,1.417910447761193959e-01,2.985074626865671377e-01,1.417910447761193959e-01,1.492537313432835792e-02,5.223880597014924909e-01,5.149253731343284013e-01,3.656716417910447769e-01,0.000000000000000000e+00,3.059701492537313383e-01,0.000000000000000000e+00,6.716417910447761153e-02,8.955223880597014408e-02,2.000000000000000000e+00
1.836734693877551117e-01,3.673469387755102233e-01,7.959183673469387710e-01,1.836734693877551117e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.163265306122448328e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.693877551020408379e-01,5.102040816326530726e-01,2.244897959183673464e-01,2.653061224489796088e-01,1.632653061224489666e-01,1.224489795918367319e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.877551020408163129e-01,2.000000000000000000e+00
1.226993865030674875e-02,3.558282208588957052e-01,7.546012269938650041e-01,4.907975460122699501e-02,1.901840490797546135e-01,1.963190184049079801e-01,1.042944785276073566e-01,1.042944785276073566e-01,1.840490797546012192e-01,6.134969325153374342e-01,2.515337423312883347e-01,8.588957055214724301e-02,2.453987730061349681e-01,2.208588957055214741e-01,3.987730061349692989e-01,8.588957055214724301e-02,0.000000000000000000e+00,6.134969325153374203e-02,2.000000000000000000e+00
3.343558282208589083e-01,2.714723926380367969e-01,6.058282208588957607e-01,1.226993865030674875e-02,3.527607361963189941e-02,0.000000000000000000e+00,1.165644171779141036e-01,0.000000000000000000e+00,1.687116564417177889e-02,5.475460122699385979e-01,3.435582822085889720e-01,2.177914110429447769e-01,1.012269938650306733e-01,2.622699386503067331e-01,1.702453987730061236e-01,2.914110429447852590e-02,0.000000000000000000e+00,2.730061349693251316e-01,2.000000000000000000e+00
9.251101321585902815e-02,2.555066079295154058e-01,7.444933920704845942e-01,1.497797356828193815e-01,0.000000000000000000e+00,1.277533039647577029e-01,0.000000000000000000e+00,2.202643171806167519e-02,5.726872246696035340e-02,2.378854625550660684e-01,1.145374449339207068e-01,1.409691629955947267e-01,1.938325991189427389e-01,5.726872246696035340e-02,1.674008810572687189e-01,1.982378854625550524e-01,0.000000000000000000e+00,5.726872246696035340e-02,2.000000000000000000e+00
2.222222222222222099e-01,4.126984126984126755e-01,1.904761904761904656e-01,8.095238095238095344e-01,1.587301587301587213e-01,0.000000000000000000e+00,2.063492063492063378e-01,3.492063492063491870e-01,2.063492063492063378e-01,3.492063492063491870e-01,1.746031746031745935e-01,3.968253968253968034e-01,0.000000000000000000e+00,2.380952380952380820e-01,1.904761904761904656e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.539682539682539542e-01,2.000000000000000000e+00
4.336734693877550839e-01,5.867346938775510612e-01,2.704081632653061451e-01,3.418367346938775420e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.479591836734693855e-01,3.571428571428571230e-02,0.000000000000000000e+00,2.959183673469387710e-01,3.979591836734693855e-01,3.826530612244897767e-01,3.979591836734693855e-01,6.632653061224490221e-02,1.479591836734693855e-01,1.683673469387755028e-01,3.571428571428571230e-02,1.887755102040816202e-01,2.000000000000000000e+00
3.876123876123875878e-01,2.307692307692307820e-01,6.123876123876124122e-01,2.027972027972027858e-01,0.000000000000000000e+00,4.295704295704295683e-01,0.000000000000000000e+00,5.894105894105894361e-02,6.293706293706294308e-02,1.668331668331668460e-01,3.206793206793207007e-01,3.556443556443556475e-01,1.048951048951048959e-01,7.292707292707292788e-02,1.828171828171828162e-01,2.267732267732267826e-01,2.067932067932067852e-01,4.425574425574425597e-01,2.000000000000000000e+00
3.101503759398496207e-01,3.984962406015037373e-01,9.887218045112782239e-01,4.887218045112781684e-02,1.127819548872180389e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.639097744360901943e-03,1.936090225563909806e-01,7.706766917293232655e-02,5.977443609022556892e-01,3.045112781954887327e-01,3.364661654135338575e-01,5.263157894736841813e-02,2.067669172932330712e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.390977443609022202e-02,2.000000000000000000e+00
1.598746081504702210e-01,3.354231974921629833e-01,8.871473354231974584e-01,5.642633228840125692e-02,6.050156739811912709e-01,3.448275862068965469e-02,5.015673981191222375e-02,9.717868338557993091e-02,3.134796238244513984e-03,4.326018808777429281e-01,4.952978056426332043e-01,2.476489028213166022e-01,1.598746081504702210e-01,0.000000000000000000e+00,2.695924764890282321e-01,3.448275862068965469e-02,1.567398119122256905e-02,3.855799373040752487e-01,2.000000000000000000e+00
4.383561643835616195e-01,4.794520547945205213e-01,7.260273972602739878e-01,0.000000000000000000e+00,3.287671232876712146e-01,1.369863013698630061e-01,5.479452054794520244e-02,1.780821917808219079e-01,0.000000000000000000e+00,1.917808219178082085e-01,1.917808219178082085e-01,2.876712328767123128e-01,3.698630136986301165e-01,1.369863013698630061e-02,3.561643835616438158e-01,1.643835616438356073e-01,8.219178082191780366e-02,2.054794520547945091e-01,2.000000000000000000e+00
2.867737948084054245e-01,3.053152039555006025e-01,4.672435105067985206e-01,2.447466007416563560e-01,1.569839307787391780e-01,8.776266996291717803e-02,0.000000000000000000e+00,1.557478368355995069e-01,3.139678615574783560e-01,7.169344870210135889e-01,1.594561186650185480e-01,2.830655129789864111e-01,2.447466007416563560e-01,9.147095179233621920e-02,1.396786155747836711e-01,1.940667490729295341e-01,8.899876390605686305e-02,1.804697156983930684e-01,2.000000000000000000e+00
3.242424242424242209e-01,4.848484848484848619e-01,5.363636363636363757e-01,6.969696969696970168e-02,0.000000000000000000e+00,9.393939393939393367e-02,6.666666666666666574e-02,0.000000000000000000e+00,4.848484848484848481e-02,1.454545454545454475e-01,6.636363636363636909e-01,2.454545454545454530e-01,2.939393939393939448e-01,1.727272727272727293e-01,9.090909090909091161e-02,2.424242424242424240e-02,9.090909090909091161e-02,3.121212121212121327e-01,2.000000000000000000e+00
3.995943204868154242e-01,5.841784989858012089e-01,7.200811359026368930e-01,8.722109533468559717e-02,4.868154158215010074e-02,2.535496957403651219e-01,9.330628803245435976e-02,2.839756592292089210e-02,4.056795131845841729e-03,5.476673427991886334e-02,3.590263691683570069e-01,1.135902636916835684e-01,1.399594320486815535e-01,1.825557809330628778e-02,2.068965517241379282e-01,2.129817444219067046e-01,1.419878296146044605e-02,3.691683569979716251e-01,2.000000000000000000e+00
0.000000000000000000e+00,7.812500000000000000e-02,3.750000000000000000e-01,3.125000000000000000e-01,0.000000000000000000e+00,1.562500000000000000e-02,1.562500000000000000e-02,0.000000000000000000e+00,1.562500000000000000e-02,2.968750000000000000e-01,2.656250000000000000e-01,1.562500000000000000e-01,4.687500000000000000e-02,2.031250000000000000e-01,1.562500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.125000000000000000e-02,2.000000000000000000e+00
3.342318059299191346e-01,3.396226415094339424e-01,9.002695417789757792e-01,1.886792452830188607e-02,1.617250673854447526e-02,1.347708894878706272e-02,1.185983827493261450e-01,2.695417789757412544e-03,1.078167115902965018e-02,5.768194070080862046e-01,5.175202156334232084e-01,1.644204851752021634e-01,3.072776280323450404e-01,1.778975741239892105e-01,8.625336927223720140e-02,2.156334231805930035e-02,0.000000000000000000e+00,1.886792452830188815e-01,2.000000000000000000e+00
1.119691119691119674e-01,1.911196911196911263e-01,1.602316602316602445e-01,5.772200772200771768e-01,0.000000000000000000e+00,3.687258687258687107e-01,2.664092664092664320e-01,3.050193050193050204e-01,6.525096525096525379e-01,1.216216216216216284e-01,5.038610038610038533e-01,4.729729729729729715e-01,2.992277992277992404e-01,4.305019305019304743e-01,2.181467181467181549e-01,1.660231660231660245e-01,0.000000000000000000e+00,3.378378378378378288e-01,2.000000000000000000e+00
1.252032520325203346e-01,2.666666666666666630e-01,4.634146341463414864e-01,1.300813008130081300e-02,5.528455284552845628e-01,2.666666666666666630e-01,2.764227642276422675e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.447154471544715104e-01,2.878048780487804659e-01,8.292682926829268719e-02,1.382113821138211407e-01,6.666666666666666574e-02,1.756097560975609650e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.325203252032520262e-01,2.000000000000000000e+00
2.467532467532467522e-01,1.048951048951048959e-01,5.354645354645354294e-01,5.954045954045954492e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.618381618381618259e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.346653346653346572e-01,1.818181818181818232e-01,2.037962037962038064e-01,7.992007992007992001e-02,1.678321678321678390e-01,1.758241758241758379e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.035964035964035856e-01,2.000000000000000000e+00
9.867629362214200284e-02,2.406738868832731526e-01,8.411552346570396743e-01,2.960288808664259808e-01,3.249097472924187407e-02,4.933814681107100142e-02,3.971119133574007448e-02,2.286401925391095061e-02,6.016847172081829336e-03,7.809867629362213792e-01,1.504211793020457377e-01,1.768953068592057642e-01,5.415162454873646142e-02,1.444043321299639041e-02,2.033694344163658185e-01,1.239470517448856834e-01,0.000000000000000000e+00,2.647412755716004734e-02,2.000000000000000000e+00
1.875000000000000000e-01,4.713541666666666852e-01,6.236979166666666297e-01,1.497395833333333426e-01,4.947916666666666852e-01,9.765625000000000000e-02,1.653645833333333426e-01,5.677083333333333703e-01,4.088541666666666852e-01,3.294270833333333148e-01,4.895833333333333148e-01,5.638020833333333703e-01,3.919270833333333148e-01,1.263020833333333426e-01,2.031250000000000000e-01,3.177083333333333148e-01,3.515625000000000000e-02,3.111979166666666852e-01,2.000000000000000000e+00
2.831541218637992907e-01,4.462365591397849385e-01,8.691756272401434114e-01,4.480286738351254433e-02,2.222222222222222099e-01,1.612903225806451568e-02,8.781362007168458383e-02,0.000000000000000000e+00,1.254480286738351297e-02,5.322580645161290036e-01,4.677419354838709409e-01,3.064516129032258118e-01,1.792114695340501773e-01,4.838709677419354704e-02,1.774193548387096864e-01,4.480286738351254433e-02,0.000000000000000000e+00,3.297491039426523329e-01,3.000000000000000000e+00
1.654135338345864570e-01,5.488721804511278446e-01,2.502685284640172036e-01,5.767991407089151368e-01,0.000000000000000000e+00,9.667024704618689540e-03,2.363050483351235298e-01,5.370569280343716508e-03,0.000000000000000000e+00,1.267454350161117127e-01,3.598281417830290208e-01,2.524167561761546663e-01,1.181525241675617649e-01,1.750805585392051500e-01,3.093447905477980653e-01,7.411385606874328069e-02,0.000000000000000000e+00,2.610096670247046280e-01,3.000000000000000000e+00
2.298546895640686816e-01,4.834874504623513647e-01,4.385733157199471766e-01,1.770145310435931318e-01,2.377807133421400154e-01,5.019815059445178335e-02,5.284015852047556361e-02,0.000000000000000000e+00,1.585204755614266769e-02,1.254953764861294618e-01,3.593130779392338381e-01,1.003963011889035667e-01,1.334214002642007957e-01,4.359313077939233616e-02,8.190224570673712567e-02,8.718626155878467232e-02,0.000000000000000000e+00,2.232496697490092552e-01,3.000000000000000000e+00
4.500665778961384644e-01,5.672436750998668398e-01,4.713715046604527448e-01,4.727030625832223665e-01,3.861517976031957067e-02,6.924101198402130009e-02,9.853528628495339392e-02,5.326231691078561759e-02,1.198402130492676361e-02,0.000000000000000000e+00,4.700399467376830676e-01,4.207723035952063984e-01,4.593874833555259829e-01,3.448735019973369065e-01,5.459387483355526011e-02,1.291611185086551372e-01,2.250332889480692322e-01,3.501997336884154488e-01,3.000000000000000000e+00
5.063291139240506666e-01,4.303797468354430555e-01,6.962025316455696666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.012658227848101250e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.658227848101265556e-01,2.531645569620253333e-01,5.063291139240506250e-02,2.405063291139240556e-01,0.000000000000000000e+00,1.645569620253164445e-01,1.645569620253164445e-01,0.000000000000000000e+00,3.544303797468354444e-01,3.000000000000000000e+00
8.000000000000000167e-02,2.047058823529411820e-01,2.988235294117647101e-01,9.623529411764706332e-01,0.000000000000000000e+00,7.105882352941176316e-01,3.058823529411764872e-02,0.000000000000000000e+00,5.411764705882352727e-02,0.000000000000000000e+00,2.729411764705882426e-01,2.682352941176470718e-01,2.823529411764705843e-01,3.858823529411764541e-01,5.176470588235294185e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.176470588235294101e-02,3.000000000000000000e+00
3.333333333333333148e-01,2.777777777777777901e-01,4.444444444444444198e-01,5.555555555555555802e-01,0.000000000000000000e+00,1.666666666666666574e-01,2.222222222222222099e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,7.777777777777777901e-01,2.222222222222222099e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.027027027027027084e-01,5.945945945945946276e-02,9.864864864864865135e-01,5.945945945945946276e-02,7.837837837837837718e-01,8.135135135135135309e-01,2.972972972972973138e-02,5.999999999999999778e-01,9.270270270270269952e-01,5.567567567567567322e-01,9.729729729729730270e-02,1.459459459459459540e-01,7.837837837837838273e-02,9.162162162162161838e-01,5.945945945945946276e-02,1.108108108108108170e-01,0.000000000000000000e+00,1.702702702702702797e-01,3.000000000000000000e+00
2.201550387596899194e-01,2.015503875968992220e-01,2.682170542635659016e-01,4.790697674418604723e-01,1.038759689922480606e-01,1.596899224806201667e-01,2.480620155038759655e-02,4.294573643410852792e-01,4.356589147286821784e-01,6.325581395348837122e-01,3.147286821705426174e-01,1.596899224806201667e-01,1.705426356589147263e-02,5.565891472868217393e-01,2.015503875968992220e-01,2.496124031007752042e-01,1.782945736434108641e-01,4.852713178294573715e-01,3.000000000000000000e+00
4.186046511627907196e-01,6.046511627906976383e-01,7.558139534883721034e-01,1.279069767441860517e-01,8.139534883720930813e-02,5.813953488372092943e-02,9.302325581395348708e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.558139534883721034e-01,6.627906976744185608e-01,3.837209302325581550e-01,1.162790697674418589e-01,0.000000000000000000e+00,1.976744186046511531e-01,1.162790697674418589e-02,2.209302325581395388e-01,3.000000000000000000e+00
1.181556195965417916e-01,2.391930835734870364e-01,4.553314121037463913e-01,5.100864553314120586e-01,0.000000000000000000e+00,5.965417867435158783e-01,1.210374639769452448e-01,2.103746397694524484e-01,0.000000000000000000e+00,5.619596541786743282e-01,5.072046109510086609e-01,8.645533141210375375e-03,3.688760806916426271e-01,2.564841498559077837e-01,1.095100864553314179e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.881844380403458111e-02,3.000000000000000000e+00
2.358870967741935609e-01,3.870967741935483764e-01,8.245967741935483764e-01,2.419354838709677491e-01,1.693548387096774077e-01,2.459677419354838745e-01,1.653225806451612823e-01,6.048387096774193381e-03,3.830645161290322648e-02,6.935483870967742437e-01,4.415322580645161255e-01,1.854838709677419373e-01,2.500000000000000000e-01,2.620967741935483764e-01,3.548387096774193727e-01,2.338709677419354704e-01,0.000000000000000000e+00,1.774193548387096864e-01,3.000000000000000000e+00
2.520491803278688270e-01,2.827868852459016202e-01,7.151639344262294973e-01,4.303278688524590084e-02,4.713114754098360337e-02,5.737704918032787010e-02,1.864754098360655865e-01,1.024590163934426153e-02,2.254098360655737779e-02,5.737704918032787010e-02,4.241803278688524581e-01,4.774590163934426257e-01,5.225409836065574298e-01,1.372950819672131284e-01,1.495901639344262291e-01,6.147540983606557263e-02,1.639344262295082053e-02,2.274590163934426257e-01,3.000000000000000000e+00
1.218781218781218728e-01,1.668331668331668460e-01,9.480519480519480346e-01,1.188811188811188801e-01,0.000000000000000000e+00,4.465534465534465314e-01,0.000000000000000000e+00,9.990009990009990001e-04,0.000000000000000000e+00,7.592407592407592054e-02,2.427572427572427527e-01,3.166833166833166735e-01,2.367632367632367674e-01,3.996003996003996001e-03,8.991008991008990481e-02,1.518481518481518411e-01,3.096903096903096814e-02,2.597402597402597157e-01,3.000000000000000000e+00
1.773049645390070983e-01,5.177304964539006793e-01,6.418439716312056564e-01,3.120567375886524886e-01,2.624113475177304866e-01,1.773049645390071052e-02,3.546099290780142105e-02,1.418439716312056703e-02,1.773049645390071052e-02,1.063829787234042562e-01,3.581560283687943436e-01,5.531914893617021489e-01,4.397163120567376127e-01,4.042553191489361430e-01,2.517730496453900457e-01,1.134751773049645363e-01,1.773049645390071052e-02,2.056737588652482185e-01,3.000000000000000000e+00
2.000000000000000111e-01,2.302158273381295084e-01,3.093525179856115304e-01,4.992805755395683387e-01,0.000000000000000000e+00,7.913669064748200810e-02,1.438848920863309427e-02,5.035971223021582649e-02,2.733812949640287635e-02,9.352517985611510931e-02,4.359712230215827544e-01,6.287769784172662080e-01,4.517985611510791366e-01,8.201438848920863944e-02,9.064748201438849184e-02,1.812949640287769837e-01,5.755395683453237710e-02,1.395683453237410165e-01,3.000000000000000000e+00
1.564417177914110557e-01,5.848670756646217050e-01,9.897750511247443983e-01,1.635991820040899880e-01,0.000000000000000000e+00,2.566462167689161356e-01,6.237218813905930775e-02,4.601226993865030479e-02,2.044989775051124937e-03,4.703476482617587051e-02,4.018404907975460238e-01,3.946830265848670916e-01,1.186094069529652351e-01,6.032719836400818325e-02,2.862985685071574582e-01,8.282208588957054585e-02,0.000000000000000000e+00,2.413087934560327330e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.173913043478260809e-02,8.478260869565217295e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.956521739130434867e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.304347826086956486e-01,0.000000000000000000e+00,2.101449275362318736e-01,3.405797101449275499e-01,2.318840579710144956e-01,0.000000000000000000e+00,3.623188405797101580e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.000000000000000111e-01,4.279069767441860406e-01,5.488372093023256015e-01,5.069767441860465462e-01,9.302325581395348708e-03,8.837209302325581273e-02,2.465116279069767546e-01,2.046511627906976716e-01,8.837209302325581273e-02,3.813953488372093248e-01,3.069767441860465351e-01,4.418604651162790775e-01,3.069767441860465351e-01,1.023255813953488358e-01,3.720930232558139483e-02,1.209302325581395332e-01,6.976744186046511531e-02,3.116279069767441956e-01,3.000000000000000000e+00
2.941176470588235392e-01,9.803921568627450844e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.235294117647058432e-01,0.000000000000000000e+00,1.372549019607843257e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.280000000000000027e-01,2.010000000000000120e-01,7.890000000000000346e-01,6.900000000000000577e-02,1.899999999999999953e-02,0.000000000000000000e+00,2.699999999999999969e-02,3.899999999999999994e-02,4.800000000000000100e-02,5.600000000000000117e-02,1.799999999999999933e-01,1.610000000000000042e-01,5.099999999999999672e-02,3.980000000000000204e-01,2.650000000000000133e-01,9.400000000000000022e-02,0.000000000000000000e+00,2.500000000000000139e-02,3.000000000000000000e+00
2.678571428571428492e-01,2.857142857142856984e-01,9.285714285714286031e-01,0.000000000000000000e+00,5.357142857142856845e-02,9.285714285714286031e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,1.071428571428571369e-01,1.428571428571428492e-01,2.857142857142856984e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.513513513513513375e-01,4.378378378378378621e-01,7.864864864864864469e-01,1.081081081081081141e-01,2.702702702702702853e-03,1.891891891891891997e-02,1.216216216216216284e-01,0.000000000000000000e+00,6.756756756756757132e-02,5.378378378378377844e-01,4.243243243243243201e-01,1.270270270270270341e-01,3.891891891891892108e-01,1.270270270270270341e-01,2.513513513513513375e-01,4.594594594594594850e-02,2.162162162162162282e-02,2.000000000000000111e-01,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,0.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
8.333333333333332871e-02,1.710526315789473728e-01,1.096491228070175378e-01,2.236842105263157909e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.309941520467835852e-03,1.169590643274853736e-02,8.771929824561403022e-03,6.388888888888888395e-01,8.333333333333332871e-02,2.222222222222222099e-01,1.491228070175438514e-01,1.169590643274853736e-01,1.769005847953216415e-01,1.885964912280701788e-01,6.432748538011695549e-02,1.681286549707602385e-01,3.000000000000000000e+00
1.531791907514450934e-01,4.682080924855491211e-01,6.184971098265895639e-01,1.358381502890173287e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.647398843930635848e-01,1.445086705202312111e-02,2.023121387283237024e-02,2.947976878612716956e-01,3.872832369942196262e-01,1.473988439306358478e-01,2.976878612716762906e-01,3.641618497109826436e-01,2.601156069364161660e-01,1.127167630057803460e-01,4.335260115606936332e-02,1.907514450867051903e-01,3.000000000000000000e+00
2.839506172839506015e-01,3.950617283950617065e-01,7.160493827160493430e-01,2.469135802469135665e-01,9.876543209876542662e-02,7.037037037037037202e-01,0.000000000000000000e+00,1.481481481481481399e-01,7.283950617283950768e-01,2.222222222222222099e-01,5.802469135802469369e-01,2.222222222222222099e-01,1.851851851851851749e-01,0.000000000000000000e+00,2.839506172839506015e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.086419753086419582e-01,3.000000000000000000e+00
3.802816901408450634e-01,3.380281690140845008e-01,1.690140845070422504e-01,3.943661971830985657e-01,0.000000000000000000e+00,5.633802816901408578e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.535211267605633756e-01,7.042253521126760896e-02,3.239436619718309984e-01,8.450704225352112520e-02,0.000000000000000000e+00,3.380281690140845008e-01,0.000000000000000000e+00,1.126760563380281716e-01,3.000000000000000000e+00
2.294372294372294396e-01,2.337662337662337608e-01,2.510822510822510734e-01,4.458874458874458879e-01,3.722943722943722888e-01,7.056277056277056037e-01,2.121212121212121271e-01,4.285714285714285476e-01,4.848484848484848619e-01,5.757575757575758013e-01,5.281385281385281294e-01,3.982683982683982715e-01,3.722943722943722888e-01,1.731601731601731531e-01,3.982683982683982715e-01,2.987012987012986898e-01,8.658008658008657654e-02,4.545454545454545303e-01,3.000000000000000000e+00
8.707865168539326017e-01,0.000000000000000000e+00,1.235955056179775247e-01,5.617977528089887485e-02,1.966292134831460758e-01,4.887640449438201973e-01,8.988764044943819975e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.808988764044943742e-02,8.707865168539326017e-01,8.932584269662920962e-01,8.146067415730336991e-01,0.000000000000000000e+00,7.022471910112360050e-01,7.022471910112360050e-01,7.022471910112360050e-01,0.000000000000000000e+00,3.000000000000000000e+00
2.479474548440065707e-01,3.382594417077175453e-01,8.210180623973727387e-01,1.806239737274220047e-01,5.582922824302134768e-02,7.553366174055829718e-02,1.412151067323481057e-01,0.000000000000000000e+00,5.582922824302134768e-02,6.321839080459770166e-01,6.600985221674876557e-01,4.121510673234811128e-01,3.530377668308702921e-01,4.893267651888341674e-01,1.740558292282430308e-01,1.133004926108374388e-01,0.000000000000000000e+00,2.577996715927750593e-01,3.000000000000000000e+00
2.330000000000000127e-01,3.539999999999999813e-01,1.920000000000000040e-01,4.699999999999999734e-01,1.069999999999999979e-01,1.290000000000000036e-01,0.000000000000000000e+00,7.199999999999999456e-02,0.000000000000000000e+00,2.859999999999999765e-01,3.320000000000000173e-01,2.469999999999999973e-01,3.009999999999999898e-01,1.890000000000000013e-01,3.699999999999999817e-02,8.000000000000000167e-03,1.409999999999999865e-01,2.800000000000000266e-01,3.000000000000000000e+00
1.629629629629629761e-01,3.796296296296296502e-01,4.277777777777777568e-01,2.759259259259259078e-01,9.259259259259258745e-03,4.962962962962962910e-01,9.074074074074074681e-02,0.000000000000000000e+00,4.796296296296296280e-01,2.722222222222221988e-01,4.018518518518518490e-01,3.629629629629629872e-01,8.703703703703703776e-02,7.962962962962963354e-02,2.907407407407407440e-01,1.370370370370370405e-01,0.000000000000000000e+00,2.777777777777777901e-01,3.000000000000000000e+00
2.523560209424083878e-01,4.314136125654450260e-01,8.471204188481675779e-01,1.507853403141361237e-01,3.036649214659685805e-02,8.481675392670157132e-02,6.282722513089004923e-02,3.455497382198952777e-02,2.094240837696335206e-02,1.874345549738219985e-01,3.350785340314136329e-01,3.539267015706806241e-01,1.476439790575916344e-01,5.968586387434555302e-02,2.062827225130890174e-01,2.083769633507853436e-01,4.816753926701570349e-02,3.486910994764397809e-01,3.000000000000000000e+00
2.311557788944723635e-01,4.824120603015075170e-01,7.989949748743718771e-01,4.773869346733668195e-02,6.281407035175878839e-02,4.020100502512562873e-02,3.768844221105527303e-02,0.000000000000000000e+00,1.758793969849246214e-02,7.386934673366833959e-01,3.467336683417085452e-01,4.472361809045226066e-01,2.010050251256281506e-01,1.608040201005025149e-01,1.055276381909547728e-01,1.256281407035175941e-02,0.000000000000000000e+00,8.793969849246231762e-02,3.000000000000000000e+00
0.000000000000000000e+00,1.218781218781218728e-01,8.751248751248751345e-01,2.697302697302697561e-01,0.000000000000000000e+00,4.095904095904095987e-02,1.898101898101898014e-02,6.593406593406593574e-02,0.000000000000000000e+00,6.293706293706294308e-02,4.325674325674325749e-01,1.178821178821178872e-01,5.014985014985015033e-01,4.415584415584415390e-01,2.407592407592407668e-01,2.317682317682317750e-01,2.007992007992007999e-01,2.677322677322677147e-01,3.000000000000000000e+00
1.565656565656565746e-01,2.323232323232323204e-01,4.393939393939393923e-01,3.030303030303030387e-02,0.000000000000000000e+00,6.161616161616161325e-01,3.030303030303030387e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.030303030303030387e-02,6.565656565656566301e-02,1.161616161616161602e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.525252525252525415e-01,1.111111111111111049e-01,0.000000000000000000e+00,1.313131313131313260e-01,3.000000000000000000e+00
4.452830188679245405e-01,5.056603773584905648e-01,7.471698113207546621e-01,6.113207547169811074e-01,0.000000000000000000e+00,5.660377358490566169e-02,0.000000000000000000e+00,2.490566037735849059e-01,1.698113207547169712e-01,1.094339622641509469e-01,3.547169811320754484e-01,3.245283018867924363e-01,3.584905660377358250e-01,5.056603773584905648e-01,1.547169811320754651e-01,3.396226415094339562e-02,4.150943396226414867e-02,1.509433962264150886e-01,3.000000000000000000e+00
1.104060913705583735e-01,4.784263959390863130e-01,8.857868020304568990e-01,1.802030456852792006e-01,1.395939086294416265e-02,6.345177664974618881e-02,3.934010152284263956e-02,1.522842639593908684e-02,2.918781725888324949e-02,5.076142131979695382e-02,1.738578680203045623e-01,2.525380710659898553e-01,1.967005076142132047e-01,0.000000000000000000e+00,3.362944162436548035e-01,2.563451776649746106e-01,6.345177664974619228e-03,1.357868020304568435e-01,3.000000000000000000e+00
